Unnamed: 0,debate_unit_id,label,span,source_annotators
368,101091,answer,"Jeg udsteder ikke garantier for noget, der ikke er på mit bord.","TMOFL9OS,PK7GC1W8"
369,101091,answer,Det kan jeg ikke redegøre for her.,"X8ONC7FW,PK7GC1W8"
370,101091,evasion,"Det kan jeg ikke redegøre for her. Jeg har ikke udstedt nogen garantier, men det er da helt åbenlyst, at det skal efterforskes og undersøges, og ministeren må jo redegøre for, hvordan sagerne hænger sammen nu.","5PIQCGDC,T4XQCNVT"
371,101091,evasion,"Jeg har ikke udstedt nogen garantier, men det er da helt åbenlyst, at det skal efterforskes og undersøges, og ministeren må jo redegøre for, hvordan sagerne hænger sammen nu.","5PIQCGDC,PK7GC1W8"
372,101091,evasion,"Og i forhold til hele det store Lynetteholmprojekt, som er et ekstremt langvarigt projekt, er det jo interessant at dykke ned i elementerne og selvfølgelig også i finansieringen.","T4XQCNVT,PK7GC1W8"
373,101091,evasion,"Jeg har ikke udstedt nogen garantier, men det er da helt åbenlyst, at det skal efterforskes og undersøges, og ministeren må jo redegøre for, hvordan sagerne hænger sammen nu.","T4XQCNVT,PK7GC1W8"
374,101091,self_promotion,"Jeg er personligt ekstremt optaget af det her med klapning i Køge Bugt, altså at vi får en anden løsning på det.","TMOFL9OS,T4XQCNVT"
375,101092,answer,"Stort set alle andre finansieringsmuligheder. Nu vil jeg ikke hænges op på enhver finansieringsmulighed, som Taleren foreslår, men det er korrekt forstået – hvilket jeg i øvrigt også listede op i interviewet, hvis man vil læse alle detaljerne – at der er en række andre muligheder, jeg hellere ser","X8ONC7FW,EN4AMWYO"
376,101092,answer,"Det var for at sætte det på spidsen, hvor vigtigt – og det kan jeg ikke understrege nok – det er for Parti_C, at modtagerne af udviklingsbistanden, altså de allerhårdest ramte i verden, ikke skal betale yderligere, for det vil i sidste ende skade os selv og medføre yderligere flygtningestrømme.","X8ONC7FW,EN4AMWYO"
377,101096,answer,"Men jeg er fuldstændig enig med ordføreren i, at hvis Danmark selv sender soldater ud i krig, altså bilateralt, så skal der være totredjedeles flertal.","0XG4V7HF,FEG68TDY"
378,101096,answer,"Men jeg er fuldstændig enig med ordføreren i, at hvis Danmark selv sender soldater ud i krig, altså bilateralt, så skal der være totredjedeles flertal.","0XG4V7HF,3W55WS04"
379,101096,answer,"Det giver god mening, at EU også er aktiv på det afrikanske kontinent og hjælper til der, for ellers er der andre magter, der er mindre demokratisk indrettet, der overtager.","0XG4V7HF,FEG68TDY"
380,101096,answer,"Ja, vi synes, at de nævnte missioner giver god mening. Det giver god mening, at EU også er aktiv på det afrikanske kontinent og hjælper til der, for ellers er der andre magter, der er mindre demokratisk indrettet, der overtager.","0XG4V7HF,3W55WS04"
381,101096,answer,"Men jeg er fuldstændig enig med ordføreren i, at hvis Danmark selv sender soldater ud i krig, altså bilateralt, så skal der være totredjedeles flertal.","FEG68TDY,3W55WS04"
382,101096,evasion,"Vi går ind for at afskaffe det her forsvarsforbehold, så vi kan være med i de missioner, som vi i Folketinget synes giver mening. Det er ikke for at gå ind i en krig, det er for at forsvare Europa.","0XG4V7HF,3W55WS04"
383,101096,evasion,"Det er de missioner, som giver mening, og som vi vil kunne støtte op om, og derfor synes jeg ikke, der er grund til at ændre på det forhold i den sammenhæng","0XG4V7HF,3W55WS04"
384,101100,answer,"Vi skal melde os ud af NATO eller lave et andet sikkerhedspolitisk samarbejde, når strukturerne er der, og det er de ikke lige nu.","T4XQCNVT,TMOFL9OS"
385,101100,answer,"Vi skal melde os ud af NATO eller lave et andet sikkerhedspolitisk samarbejde, når strukturerne er der, og det er de ikke lige nu.","T4XQCNVT,EN4AMWYO"
386,101100,answer,"Vi skal melde os ud af NATO eller lave et andet sikkerhedspolitisk samarbejde, når strukturerne er der, og det er de ikke lige nu.","TMOFL9OS,EN4AMWYO"
387,101100,evasion,"Jeg kan høre partier, bl.a. Parti_B og Parti_D, ikke være afvisende over for, at vi stiller amerikanske atomvåben på dansk jord, og hvornår stopper vi så den oprustning? Når vi har et forsvarsbudget, der på NATO-plan er dobbelt så stort som Ruslands og Kinas, eller fire gange så stort?","TMOFL9OS,EN4AMWYO"
388,101104,answer,"Ja, jeg har jo haft samme oplevelse og læst samme artikler og undret mig over svarene fra adskillige, for argumentet for at lave et så stort både miljø- og klimaskadeligt projekt var dels at bygge nogle boliger – det anerkender jeg – dels at det hvilede i sig selv, at det var økonomisk selvfinansierende.","5PIQCGDC,TMOFL9OS"
389,101104,answer,"Ja, jeg har jo haft samme oplevelse og læst samme artikler og undret mig over svarene fra adskillige, for argumentet for at lave et så stort både miljø- og klimaskadeligt projekt var dels at bygge nogle boliger – det anerkender jeg – dels at det hvilede i sig selv, at det var økonomisk selvfinansierende. Det var godt nok ved at lade en del byggepriser stige, men ikke desto mindre var det selvfinansierende. Men det her eroderer jo fuldstændig det fundament, så jeg undrer mig meget over det og over meget andet, og jeg håber virkelig, at det får en del partier til at stoppe netop Lynetteholmen.","5PIQCGDC,T4XQCNVT"
390,101104,answer,"Det er der ingen tvivl om. Klimakrisen er den mest presserende krise for os. Jeg har selv læst et summary af den rapport, der kom i går, og det er jo bare alvorligt. Vi bliver nødt til i verdenssamfundet inden for meget, meget få år at reducere vores udledninger meget drastisk, og det betyder også, at vi i Danmark, et af verdens rigeste lande, bliver nødt til at bidrage.","5PIQCGDC,X8ONC7FW"
391,101104,answer,"Ja, jeg har jo haft samme oplevelse og læst samme artikler og undret mig over svarene fra adskillige, for argumentet for at lave et så stort både miljø- og klimaskadeligt projekt var dels at bygge nogle boliger – det anerkender jeg – dels at det hvilede i sig selv, at det var økonomisk selvfinansierende.","TMOFL9OS,T4XQCNVT"
392,101104,answer,Det er der ingen tvivl om.,"TMOFL9OS,T4XQCNVT"
393,101104,answer,Det er der ingen tvivl om. Klimakrisen er den mest presserende krise for os.,"T4XQCNVT,TMOFL9OS"
394,101104,self_promotion,"Jeg har selv læst et summary af den rapport, der kom i går, og det er jo bare alvorligt.","TMOFL9OS,T4XQCNVT"
395,101104,self_promotion,"Jeg har selv læst et summary af den rapport, der kom i går, og det er jo bare alvorligt.","T4XQCNVT,TMOFL9OS"
396,101105,answer,"Helt generelt synes vi, det er fornuftigt, at folket bliver hørt så meget som muligt, og at der er folkeafstemninger, så derfor ville jeg da umiddelbart bakke op, særlig hvis der sker noget så drastisk, som at der kommer det, som i folkemunde er blevet kaldt en fælles EU-hær","FEG68TDY,3W55WS04"
397,101110,answer,"Logikken ligger i, at vi har indgået et nationalt kompromis, hvor vi er enige om, at vi om nogle år vil bruge 2 pct. af bnp på det danske forsvar. Det indvirker på vores økonomi.","X8ONC7FW,PCIEWQQM"
398,101110,answer,"Logikken ligger i, at vi har indgået et nationalt kompromis, hvor vi er enige om, at vi om nogle år vil bruge 2 pct. af bnp på det danske forsvar. Det indvirker på vores økonomi.","X8ONC7FW,EN4AMWYO"
399,101110,answer,"Logikken ligger i, at vi har indgået et nationalt kompromis, hvor vi er enige om, at vi om nogle år vil bruge 2 pct. af bnp på det danske forsvar. Det indvirker på vores økonomi.","PCIEWQQM,EN4AMWYO"
400,101110,evasion,"Men, må jeg sige til Taleren, skulle vi så ikke være enige om at gøre alt, hvad vi kan, for at der ikke er et rødt flertal efter næste valg, for så bliver alt det her jo ikke aktuelt?","PCIEWQQM,EN4AMWYO"
401,101112,answer,"Jeg forestiller mig, at vi forsvarer kongeriget, ganske enkelt. Jeg er ikke helt sikker på, hvad spørgeren mener med sit spørgsmål. Jeg er bare helt ærlig. Men selvfølgelig, vi har et kongerige, som skal forsvares, og det skal vi gøre, uanset hvor friheden bliver knægtet.","5PIQCGDC,T4XQCNVT"
402,101112,answer,"Jeg forestiller mig, at vi forsvarer kongeriget, ganske enkelt. Jeg er ikke helt sikker på, hvad spørgeren mener med sit spørgsmål. Jeg er bare helt ærlig. Men selvfølgelig, vi har et kongerige, som skal forsvares, og det skal vi gøre, uanset hvor friheden bliver knægtet.","5PIQCGDC,X8ONC7FW"
403,101112,answer,"Okay, men så tænker jeg, at det giver god mening, når vi er medlem af NATO, at vi også samarbejder der og ser, hvordan vi i det samarbejde gør det bedst muligt og effektivt. Det er jo ikke sikkert, at det bedste og mest effektive er, at vi har x antal kampfly stående på Færøerne. Det er jo ikke sikkert, at det er det, der er godt. Men hvis vi har et samarbejde, kan det sikre det. For der er NATO jo en forsvarsalliance, hvor vi står last og brast med hinanden. Det vigtigste for mig er, at nogle fra alliancen passer på os, uanset hvem det er.","5PIQCGDC,T4XQCNVT"
404,101112,answer,"Okay, men så tænker jeg, at det giver god mening, når vi er medlem af NATO, at vi også samarbejder der og ser, hvordan vi i det samarbejde gør det bedst muligt og effektivt. Det er jo ikke sikkert, at det bedste og mest effektive er, at vi har x antal kampfly stående på Færøerne.","5PIQCGDC,X8ONC7FW"
405,101112,answer,"Jeg forestiller mig, at vi forsvarer kongeriget, ganske enkelt. Jeg er ikke helt sikker på, hvad spørgeren mener med sit spørgsmål. Jeg er bare helt ærlig. Men selvfølgelig, vi har et kongerige, som skal forsvares, og det skal vi gøre, uanset hvor friheden bliver knægtet.","T4XQCNVT,X8ONC7FW"
406,101112,answer,"Okay, men så tænker jeg, at det giver god mening, når vi er medlem af NATO, at vi også samarbejder der og ser, hvordan vi i det samarbejde gør det bedst muligt og effektivt. Det er jo ikke sikkert, at det bedste og mest effektive er, at vi har x antal kampfly stående på Færøerne.","T4XQCNVT,X8ONC7FW"
407,101113,evasion,"Jeg er meget enig i, at vi sådan set skal prøve at have et meget åbent sind, med hensyn til hvordan det her skal hænge sammen og finansieres, for vi opnår jo intet for verdens klima, hvis det betyder, at vores virksomheder flytter andre steder hen. Der har vi jo en fælles interesse i at sikre, at vi allokerer ressourcer til, at man kan investere i den grønne omstilling.","DIPTZ1WV,92WQXVXF"
408,101114,answer,"Jeg synes, det er afgørende vigtigt, at vi har en fokus på Arktis.","I65KPX5S,V8LMMQZN"
409,101114,evasion,"Vi har mange idéer. Og vi har faktisk brugt noget tid på at lave et udspil om rigsfællesskabet. Det har vi ikke præsenteret endnu, og så skal jeg jo ikke lige komme med det herfra.","5F0GOPY8,V8LMMQZN"
410,101115,answer,"Jeg tror, vi er nødt til at være meget åbne med, at vi gerne vil have en ensartet CO 2 -afgift, men det kan jo også få nogle konsekvenser for sektorer eller brancher eller ned på virksomhedsniveau, der gør, at vi er nødt til at finde nogle andre løsninger.","T4XQCNVT,TMOFL9OS"
411,101115,evasion,"Jeg synes, det er alt for kompliceret til at stå og stikke beløb ud herfra. Det handler jo om den diskussion, vi må have på baggrund af den rapport, der er lavet, om, hvordan vi sikrer en CO 2 -afgift, som skubber på den grønne omstilling, men samtidig sikrer, at vi ikke sender vores virksomheder ud af landet.","T4XQCNVT,TMOFL9OS"
412,101115,evasion,"Det handler jo om den diskussion, vi må have på baggrund af den rapport, der er lavet, om, hvordan vi sikrer en CO 2 -afgift, som skubber på den grønne omstilling, men samtidig sikrer, at vi ikke sender vores virksomheder ud af landet. Det bliver en balancegang. Så ved jeg godt, at Parti_L og vi i Parti_D nok har nogle forskellige holdninger til, hvor hårdt de forskellige brancher kan blive ramt, og hvad omkostningen må være for de brancher. Det må vi jo tage i forhandlingslokalet.","T4XQCNVT,EN4AMWYO"
413,101115,evasion,"Så ved jeg godt, at Parti_L og vi i Parti_D nok har nogle forskellige holdninger til, hvor hårdt de forskellige brancher kan blive ramt, og hvad omkostningen må være for de brancher.","TMOFL9OS,EN4AMWYO"
414,101116,answer,"Jeg tænker, at man vel aldrig skal sige, at man aldrig vil tænke nyt","3W55WS04,QLQE68OW"
415,101116,answer,"Jeg tænker, at man vel aldrig skal sige, at man aldrig vil tænke nyt, og så skal jeg bryde sammen og tilstå, at jeg ikke kender Portugals løsning.","QLQE68OW,H3RLK3KQ"
416,101116,evasion,"Uden at binde mig til masten på nogen som helst måde vil jeg bare sige, at i den situation, Europa og verden står i i øjeblikket, tror jeg, at vi skal være meget udogmatiske i alt det her og simpelt hen se på alle tænkelige muligheder.","3W55WS04,H3RLK3KQ"
417,101124,evasion,"Den ene ting er, at kvindeundertrykkelse, kvindevold ingen religion har, ingen etnicitet har. Det findes i alle farver, i alle religioner – ikke i alle religioner, men i den måde, vi udøver religioner på. Det har én fælles faktor, nemlig patriarkatet. Det findes alle de steder, hvor der er en mandsdomineret kultur, hvor patriarkatet dominerer, om det så er i muslimske kredse eller andre kredse. Det er det, der er det afgørende, og ikke en bestemt hudfarve eller en bestemt religion. Det er sådan, jeg oplever det.","0XG4V7HF,3W55WS04"
418,101127,evasion,"Jeg anerkender, at der også i nogle muslimske miljøer er homofobi, det anerkender jeg","GQV1P2A6,PCIEWQQM"
419,101129,attack,"Jeg kender til gengæld ikke nogen, der går så meget op i race, racisme og forskelsbehandling som Taleren. Det tror jeg at enhver Google- eller Infomediasøgning vil bekræfte.","5PIQCGDC,X8ONC7FW"
420,101129,attack,"Jeg kender til gengæld ikke nogen, der går så meget op i race, racisme og forskelsbehandling som Taleren.","5PIQCGDC,PK7GC1W8"
421,101129,attack,"Er det egentlig noget, der ærgrer Taleren så meget, for er det ikke netop interessen for den specifikke gruppe, Taleren forsøger at leve af, ved at man bliver et egentligt muslimsk parti eller indvandrerparti?","5PIQCGDC,X8ONC7FW"
422,101129,attack,"Når Ordføreren på den måde udsender sådan en ramadansang, ovenikøbet til en postkasse, jeg ikke engang vidste fandtes, nemlig en, der hedder alle i Folketinget, undrer det så i det lys Ordføreren, at han også bliver taget som repræsentant for islam og ramadanen?","X8ONC7FW,PK7GC1W8"
423,101129,evasion,"Hr. Bertel Haarder udsender også en julesang hvert evig eneste år, men jeg har aldrig hørt hr. Bertel Haarder få stillet spørgsmål til hans syn på kristendommen her på Folketingets talerstol. Jeg har i hvert fald ikke hørt det.","5PIQCGDC,TMOFL9OS"
424,101129,evasion,"Jeg tænker bare: Hr. Bertel Haarder udsender også en julesang hvert evig eneste år, men jeg har aldrig hørt hr. Bertel Haarder få stillet spørgsmål til hans syn på kristendommen her på Folketingets talerstol.","5PIQCGDC,PK7GC1W8"
425,101129,evasion,"Jeg siger bare, venner, at jeg tror, at folk bemærker det derude, og jeg tror i virkeligheden, det bekræfter den politiske kamp, som jeg tit forsøger at italesætte her.","TMOFL9OS,PK7GC1W8"
426,101129,evasion,Her skærer man bare det hele over en kam. Jeg taler om minoriteter og muslimer. Jeg taler ikke om islam.,"TMOFL9OS,PK7GC1W8"
427,101129,evasion,"Det er det, som jeg taler om her fra talerstolen. Det andet er kun noget, der fylder hos DF.","TMOFL9OS,PK7GC1W8"
428,101129,self_promotion,"Jeg siger bare, venner, at jeg tror, at folk bemærker det derude, og jeg tror i virkeligheden, det bekræfter den politiske kamp, som jeg tit forsøger at italesætte her. Du møder bare den forskelsbehandling og diskrimination, uanset hvilket lag du befinder dig i, om det er ude i samfundet, eller om det er her i Folketinget. Der er bare et andet syn på en, når man er brun eller muslim, og det synes jeg kommer meget fint til udtryk her i Folketingssalen i dag. Det var ikke det, det skulle handle om i dag, men pludselig kom det til at handle om det.","5PIQCGDC,X8ONC7FW"
429,101130,answer,"Jeg skrev et brev til den daværende formand Helle Thorning-Schmidt, og jeg skrev: Kære Helle. Jeg melder mig simpelt hen ud af Parti_A, fordi jeg ikke kan stå inde for jeres højredrejning på udlændingeområdet.","X8ONC7FW,EN4AMWYO"
430,101130,answer,"Jeg kan sige, at det simpelt hen er faktuelt forkert. Det var i 2009, jeg meldte mig ud af Parti_A, og så har jeg ikke været medlem af noget parti i 10 år, og så meldte jeg mig ind i Parti_I, og så kender I resten af historien.","X8ONC7FW,EN4AMWYO"
431,101133,answer,"Det, som det bl.a. handler om der, er, at vi gerne vil udsætte hesteflokke på arealer, der er enorme – tusinder af hektar. De skal leve så selvstændigt som muligt, og de skal blive så vilde, som de nu kan.","TMOFL9OS,X8ONC7FW"
432,101133,answer,"Det, som det bl.a. handler om der, er, at vi gerne vil udsætte hesteflokke på arealer, der er enorme – tusinder af hektar. De skal leve så selvstændigt som muligt, og de skal blive så vilde, som de nu kan. Det er for en dyreværnsforkæmper som mig et drømmescenarie. Flokke af heste på enormt store vidder, som kan leve deres eget liv sommer som vinter.","T4XQCNVT,X8ONC7FW"
433,101133,answer,"Derfor vil jeg ikke kræve, at man skal tilse hver enkelt hest hver dag. Jeg tror simpelt hen, at det ville skræmme livet af dem, hvis man skulle følge efter dem med en jeep og gøre det hver eneste dag. Så det er derfor.","T4XQCNVT,V8LMMQZN"
434,101133,answer,"Tak for opmærksomheden omkring dyrevelfærd. Der er ikke lavet nogen naturnationalparker endnu, så man kan ikke referere til, at de forhold har skabt nogen som helst resultater i naturnationalparker endnu. Det, vi laver, er en forvaltningsplan, hvor vi sikrer, at størrelsen af parken passer til antallet af dyr. Hvis det så skulle vise sig, at der kommer en særlig hård vinter, så må vi tage dyr ud. Der må ikke være sult i de danske naturnationalparker, og det skal vi være med til at sikre.","T4XQCNVT,X8ONC7FW"
435,101133,answer,"Hvis det så skulle vise sig, at der kommer en særlig hård vinter, så må vi tage dyr ud. Der må ikke være sult i de danske naturnationalparker, og det skal vi være med til at sikre.","T4XQCNVT,V8LMMQZN"
436,101133,answer,"Hvis det så skulle vise sig, at der kommer en særlig hård vinter, så må vi tage dyr ud. Der må ikke være sult i de danske naturnationalparker, og det skal vi være med til at sikre.","X8ONC7FW,V8LMMQZN"
437,101134,answer,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","5PIQCGDC,I65KPX5S"
438,101134,answer,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","5PIQCGDC,T4XQCNVT"
439,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","5PIQCGDC,X8ONC7FW"
440,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","5PIQCGDC,H3RLK3KQ"
441,101134,answer,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","5PIQCGDC,PK7GC1W8"
442,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","5PIQCGDC,I65KPX5S"
443,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by.","5PIQCGDC,T4XQCNVT"
444,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","5PIQCGDC,X8ONC7FW"
445,101134,answer,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","I65KPX5S,T4XQCNVT"
446,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","I65KPX5S,X8ONC7FW"
447,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","I65KPX5S,H3RLK3KQ"
448,101134,answer,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","I65KPX5S,PK7GC1W8"
449,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by.","I65KPX5S,T4XQCNVT"
450,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","I65KPX5S,X8ONC7FW"
451,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.","TMOFL9OS,T4XQCNVT"
452,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.","TMOFL9OS,H3RLK3KQ"
453,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","T4XQCNVT,X8ONC7FW"
454,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","T4XQCNVT,H3RLK3KQ"
455,101134,answer,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","T4XQCNVT,PK7GC1W8"
456,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by.","T4XQCNVT,X8ONC7FW"
457,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by.","T4XQCNVT,TMOFL9OS"
458,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.","T4XQCNVT,H3RLK3KQ"
459,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","X8ONC7FW,H3RLK3KQ"
460,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","X8ONC7FW,PK7GC1W8"
461,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by.","TMOFL9OS,H3RLK3KQ"
462,101134,answer,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge","TMOFL9OS,PK7GC1W8"
463,101134,answer,"Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","H3RLK3KQ,PK7GC1W8"
