Unnamed: 0,debate_unit_id,label,annotator_1,annotator_2,span_1,span_2,dice,contained
2131,101134,answer,5PIQCGDC,H3RLK3KQ,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.",0.3368421052631579,False
2132,101134,answer,5PIQCGDC,PK7GC1W8,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",1.0,True
2133,101134,answer,5PIQCGDC,PK7GC1W8,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge",0.1866666666666666,False
2134,101134,answer,5PIQCGDC,I65KPX5S,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",0.3448275862068966,False
2135,101134,answer,5PIQCGDC,I65KPX5S,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.",1.0,True
2136,101134,answer,5PIQCGDC,TMOFL9OS,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by.",0.2476190476190476,False
2137,101134,answer,5PIQCGDC,TMOFL9OS,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by.",0.2242990654205607,False
2138,101134,answer,5PIQCGDC,TMOFL9OS,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.",0.5833333333333334,True
2139,101134,answer,5PIQCGDC,T4XQCNVT,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",0.3448275862068966,False
2140,101134,answer,5PIQCGDC,T4XQCNVT,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by.",0.6923076923076923,True
2141,101134,answer,5PIQCGDC,X8ONC7FW,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",0.3357664233576642,False
2142,101134,answer,5PIQCGDC,X8ONC7FW,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.",1.0,True
2143,101134,answer,5PIQCGDC,TMOFL9OS,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by.",0.2242990654205607,False
2144,101134,answer,5PIQCGDC,TMOFL9OS,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by.",0.4821428571428571,True
2145,101134,answer,5PIQCGDC,H3RLK3KQ,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",0.3357664233576642,False
2146,101134,answer,5PIQCGDC,H3RLK3KQ,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.",0.5833333333333334,True
2147,101134,answer,5PIQCGDC,PK7GC1W8,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",0.3448275862068966,False
2148,101134,answer,5PIQCGDC,PK7GC1W8,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge",0.28,True
2149,101134,answer,I65KPX5S,TMOFL9OS,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by.",0.5,True
2150,101134,answer,I65KPX5S,TMOFL9OS,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by.",0.5365853658536586,True
2151,101134,answer,I65KPX5S,TMOFL9OS,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.",0.3368421052631579,False
2152,101134,answer,I65KPX5S,T4XQCNVT,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",1.0,True
2153,101134,answer,I65KPX5S,T4XQCNVT,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by.",0.3428571428571428,False
2154,101134,answer,I65KPX5S,X8ONC7FW,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",0.9285714285714286,True
2155,101134,answer,I65KPX5S,X8ONC7FW,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.",0.3448275862068966,False
2156,101134,answer,I65KPX5S,TMOFL9OS,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by.",0.5365853658536586,True
2157,101134,answer,I65KPX5S,TMOFL9OS,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by.",0.2988505747126437,False
2158,101134,answer,I65KPX5S,H3RLK3KQ,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",0.9285714285714286,True
2159,101134,answer,I65KPX5S,H3RLK3KQ,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.",0.3368421052631579,False
2160,101134,answer,I65KPX5S,PK7GC1W8,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.",1.0,True
2161,101134,answer,I65KPX5S,PK7GC1W8,"Det er et stort, stort spørgsmål at svare på på meget få sekunder. Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by. Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by. Det kan være, det bliver nødvendigt at lave diger f.eks. op og ned langs kysten, men jeg er ikke ekspert i kystsikring. Det må jeg tilstå.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge",0.1866666666666666,False
2162,101134,answer,I65KPX5S,TMOFL9OS,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Altså, man kunne jo godt lave den kystsikring lige på det område med Lynetteholmen uden også at bygge en by.",0.2476190476190476,False
2163,101134,answer,I65KPX5S,TMOFL9OS,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Man kan jo gøre det med diger, og man kan gøre det med, hvad kan man sige, en væg, uden at man så bagved skal bygge en enorm by.",0.2242990654205607,False
2164,101134,answer,I65KPX5S,TMOFL9OS,"Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok. Det er bare synd at bruge jord, som måske skal bruges andre steder, til at lave den by. Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","Jamen i det konkrete tilfælde kan vi jo godt kystsikre der, hvor Lynetteholmen skal ligge, uden at bruge rigtig, rigtig meget jord til at bygge en rigtig, rigtig stor by. Så den lille smule kystsikring er jo fin nok.",0.5833333333333334,True
